DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
5,5,VIX30D,63,YZ,10,15.11,6.15,11.72,1.29,2.46***,-0.24,-1.01,910
5,5,VIX30D,63,YZ,21,13.57,5.86,11.27,1.29,2.32***,-0.25,-0.99,910
5,5,VIX30D,63,YZ,63,11.0,5.86,13.79,1.29,1.88***,-0.25,-1.01,892
5,5,VIX30D,84,GK,3,16.04,7.43,13.37,1.29,2.16***,-0.32,-1.36,945
5,5,VIX30D,84,GK,5,16.38,7.41,13.01,1.29,2.21***,-0.34,-1.34,951
5,5,VIX30D,84,GK,10,18.2,6.99,8.85,0.83,2.61***,-0.34,-1.25,950
5,5,VIX30D,84,GK,21,15.88,7.06,12.79,1.29,2.25***,-0.34,-1.27,947
5,5,VIX30D,84,GK,63,15.07,6.63,13.19,1.29,2.27***,-0.32,-1.18,940
5,5,VIX30D,84,HV,3,15.71,6.92,14.94,1.29,2.27***,-0.32,-1.25,929
5,5,VIX30D,84,HV,5,14.62,6.72,12.33,1.29,2.17***,-0.24,-1.18,923
5,5,VIX30D,84,HV,10,13.14,6.48,12.26,1.29,2.03***,-0.22,-1.09,905
5,5,VIX30D,84,HV,21,11.81,5.66,11.76,1.29,2.09***,-0.2,-0.98,896
5,5,VIX30D,84,HV,63,9.91,4.92,12.91,1.29,2.01***,-0.18,-0.85,870
5,5,VIX30D,84,YZ,3,12.14,5.77,14.09,1.29,2.1***,-0.19,-1.0,887
5,5,VIX30D,84,YZ,5,13.57,5.97,12.06,1.29,2.27***,-0.22,-1.03,911
5,5,VIX30D,84,YZ,10,14.24,6.09,12.68,1.29,2.34***,-0.24,-1.02,918
5,5,VIX30D,84,YZ,21,12.73,5.73,11.61,1.29,2.22***,-0.27,-1.01,916
5,5,VIX30D,84,YZ,63,11.81,5.44,11.52,1.29,2.17***,-0.28,-0.93,898
5,5,VIX30D,126,GK,3,16.2,6.38,11.56,0.88,2.54***,-0.31,-1.22,949
5,5,VIX30D,126,GK,5,16.78,6.38,10.7,0.87,2.63***,-0.31,-1.21,953
5,5,VIX30D,126,GK,10,17.56,6.28,9.69,0.78,2.8***,-0.31,-1.17,956
5,5,VIX30D,126,GK,21,16.93,5.93,9.52,0.78,2.85***,-0.3,-1.12,952
5,5,VIX30D,126,GK,63,15.9,5.94,10.7,0.88,2.68***,-0.29,-1.08,945
5,5,VIX30D,126,HV,3,16.03,5.91,12.29,0.92,2.71***,-0.29,-1.11,934
5,5,VIX30D,126,HV,5,15.7,5.64,8.99,0.82,2.78***,-0.22,-1.04,925
5,5,VIX30D,126,HV,10,14.34,5.55,9.05,0.87,2.59***,-0.24,-0.99,911
5,5,VIX30D,126,HV,21,13.95,5.02,7.92,0.73,2.78***,-0.19,-0.87,901
5,5,VIX30D,126,HV,63,11.79,4.65,10.13,1.03,2.53***,-0.2,-0.81,873
5,5,VIX30D,126,YZ,3,12.16,5.25,12.28,1.29,2.32***,-0.2,-0.93,891
5,5,VIX30D,126,YZ,5,13.67,5.4,10.77,1.18,2.53***,-0.21,-0.98,912
5,5,VIX30D,126,YZ,10,15.08,5.39,9.53,0.87,2.8***,-0.22,-0.95,923
5,5,VIX30D,126,YZ,21,13.31,5.36,10.15,0.89,2.48***,-0.25,-0.96,920
5,5,VIX30D,126,YZ,63,12.77,5.29,11.07,1.0,2.42***,-0.25,-0.93,902
5,5,VIX30D,252,GK,3,15.44,4.92,8.22,0.71,3.14***,-0.29,-0.91,949
5,5,VIX30D,252,GK,5,16.23,4.91,6.86,0.64,3.3***,-0.3,-0.91,954
5,5,VIX30D,252,GK,10,16.87,4.81,5.03,0.25,3.51***,-0.3,-0.87,957
5,5,VIX30D,252,GK,21,16.08,4.81,6.78,0.63,3.34***,-0.3,-0.87,951
5,5,VIX30D,252,GK,63,15.76,4.68,6.92,0.64,3.37***,-0.29,-0.84,945
5,5,VIX30D,252,HV,3,15.56,4.72,7.82,0.71,3.29***,-0.29,-0.85,934
5,5,VIX30D,252,HV,5,14.77,4.66,6.88,0.71,3.17***,-0.24,-0.83,928
5,5,VIX30D,252,HV,10,14.0,4.53,6.34,0.65,3.09***,-0.22,-0.8,907
5,5,VIX30D,252,HV,21,13.41,4.38,6.34,0.71,3.06***,-0.23,-0.76,897
5,5,VIX30D,252,HV,63,12.48,4.1,7.04,0.78,3.05***,-0.19,-0.69,872
5,5,VIX30D,252,YZ,3,12.08,4.2,8.32,0.88,2.88***,-0.19,-0.74,889
5,5,VIX30D,252,YZ,5,13.38,4.37,6.96,0.78,3.06***,-0.23,-0.77,905
5,5,VIX30D,252,YZ,10,14.25,4.52,6.93,0.74,3.15***,-0.22,-0.79,921
5,5,VIX30D,252,YZ,21,13.62,4.43,6.97,0.73,3.07***,-0.23,-0.77,921
5,5,VIX30D,252,YZ,63,13.07,4.38,7.47,0.81,2.98***,-0.22,-0.76,903
5,5,VIX9D,21,GK,3,26.0,9.25,9.73,0.73,2.81***,-0.34,-1.3,908
5,5,VIX9D,21,GK,5,25.7,9.02,9.21,0.71,2.85***,-0.34,-1.29,911
5,5,VIX9D,21,GK,10,25.2,8.73,9.51,0.45,2.89***,-0.35,-1.24,910
5,5,VIX9D,21,GK,21,23.41,7.76,8.56,0.43,3.01***,-0.34,-1.14,907
5,5,VIX9D,21,GK,63,23.62,8.44,11.12,0.71,2.8***,-0.31,-1.15,899
5,5,VIX9D,21,HV,3,23.24,9.01,12.67,0.87,2.58***,-0.34,-1.29,891
5,5,VIX9D,21,HV,5,21.07,7.58,8.87,0.71,2.78***,-0.28,-1.08,884
5,5,VIX9D,21,HV,10,14.71,6.36,8.92,0.75,2.31***,-0.28,-0.99,872
5,5,VIX9D,21,HV,21,13.92,4.92,7.19,0.42,2.83***,-0.24,-0.78,854
5,5,VIX9D,21,HV,63,15.04,5.83,8.58,0.76,2.58***,-0.21,-0.82,828
5,5,VIX9D,21,YZ,3,17.99,6.34,10.5,1.29,2.84***,-0.24,-0.84,853
5,5,VIX9D,21,YZ,5,19.8,6.46,7.96,0.75,3.06***,-0.25,-0.84,870
5,5,VIX9D,21,YZ,10,17.42,6.25,9.69,0.87,2.79***,-0.27,-0.9,879
5,5,VIX9D,21,YZ,21,15.12,5.45,9.28,0.73,2.77***,-0.28,-0.87,878
5,5,VIX9D,21,YZ,63,17.17,7.35,11.24,0.87,2.34***,-0.28,-0.99,858
5,5,VIX9D,42,GK,3,20.03,8.01,12.16,0.92,2.5***,-0.33,-1.29,932
5,5,VIX9D,42,GK,5,20.4,7.84,10.33,0.81,2.6***,-0.31,-1.24,935
5,5,VIX9D,42,GK,10,20.61,7.79,11.5,0.74,2.65***,-0.32,-1.23,933
5,5,VIX9D,42,GK,21,18.51,6.97,11.7,0.75,2.66***,-0.32,-1.16,928
5,5,VIX9D,42,GK,63,18.57,6.55,11.92,0.86,2.84***,-0.32,-1.04,922
5,5,VIX9D,42,HV,3,19.22,7.32,11.77,0.9,2.63***,-0.34,-1.17,913
5,5,VIX9D,42,HV,5,16.13,6.99,10.48,0.88,2.31***,-0.27,-1.12,908
5,5,VIX9D,42,HV,10,14.28,5.92,9.53,0.87,2.41***,-0.24,-0.92,894
5,5,VIX9D,42,HV,21,12.0,4.92,9.73,0.89,2.44***,-0.23,-0.82,879
5,5,VIX9D,42,HV,63,11.21,4.36,9.5,1.12,2.57***,-0.23,-0.71,853
5,5,VIX9D,42,YZ,3,14.93,5.57,10.81,1.29,2.68***,-0.23,-0.84,875
5,5,VIX9D,42,YZ,5,15.81,5.95,10.67,1.29,2.66***,-0.2,-0.9,894
5,5,VIX9D,42,YZ,10,15.21,5.78,11.73,1.27,2.63***,-0.23,-0.89,901
5,5,VIX9D,42,YZ,21,12.96,5.2,11.24,1.05,2.49***,-0.27,-0.88,899
5,5,VIX9D,42,YZ,63,12.53,5.33,11.42,1.17,2.35***,-0.26,-0.87,880
5,5,VIX9D,63,GK,3,17.3,7.54,11.99,1.22,2.29***,-0.29,-1.33,943
5,5,VIX9D,63,GK,5,17.81,7.44,10.78,0.92,2.39***,-0.28,-1.29,946
5,5,VIX9D,63,GK,10,18.13,7.31,11.07,0.88,2.48***,-0.28,-1.26,946
5,5,VIX9D,63,GK,21,16.71,6.85,11.67,0.91,2.44***,-0.28,-1.21,942
5,5,VIX9D,63,GK,63,15.97,6.24,11.46,1.04,2.56***,-0.27,-1.08,935
5,5,VIX9D,63,HV,3,16.59,6.94,12.86,1.29,2.39***,-0.28,-1.22,924
5,5,VIX9D,63,HV,5,14.87,6.8,10.59,1.19,2.19***,-0.24,-1.15,921
5,5,VIX9D,63,HV,10,12.53,6.17,9.83,1.29,2.03***,-0.23,-1.02,907
5,5,VIX9D,63,HV,21,11.41,5.21,9.61,1.22,2.19***,-0.19,-0.9,891
5,5,VIX9D,63,HV,63,10.07,4.32,9.91,1.29,2.33***,-0.18,-0.74,864
5,5,VIX9D,63,YZ,3,13.14,5.57,12.3,1.29,2.36***,-0.19,-0.91,884
5,5,VIX9D,63,YZ,5,14.68,5.67,10.22,1.29,2.59***,-0.22,-0.93,907
5,5,VIX9D,63,YZ,10,14.74,5.68,10.61,1.28,2.6***,-0.22,-0.92,912
5,5,VIX9D,63,YZ,21,12.15,5.44,11.09,1.29,2.23***,-0.26,-0.95,913
5,5,VIX9D,63,YZ,63,11.32,4.98,10.43,1.29,2.27***,-0.24,-0.87,893
5,5,VIX9D,84,GK,3,16.07,6.95,11.41,1.28,2.31***,-0.34,-1.27,944
5,5,VIX9D,84,GK,5,16.38,6.96,10.46,1.04,2.35***,-0.34,-1.25,948
5,5,VIX9D,84,GK,10,16.6,6.79,10.72,1.04,2.45***,-0.34,-1.22,949
5,5,VIX9D,84,GK,21,15.28,6.52,10.63,0.94,2.34***,-0.32,-1.2,944
5,5,VIX9D,84,GK,63,14.2,6.13,11.56,1.29,2.32***,-0.31,-1.1,938
5,5,VIX9D,84,HV,3,15.06,6.59,13.87,1.29,2.28***,-0.3,-1.21,928
5,5,VIX9D,84,HV,5,14.1,6.37,10.52,1.23,2.21***,-0.24,-1.12,921
5,5,VIX9D,84,HV,10,12.73,5.9,9.43,1.23,2.16***,-0.21,-1.0,906
5,5,VIX9D,84,HV,21,12.09,5.0,9.41,0.94,2.42***,-0.2,-0.86,896
5,5,VIX9D,84,HV,63,9.83,4.18,9.94,1.29,2.35***,-0.18,-0.74,866
5,5,VIX9D,84,YZ,3,12.06,5.42,11.98,1.29,2.22***,-0.18,-0.92,886
5,5,VIX9D,84,YZ,5,13.43,5.56,10.71,1.29,2.42***,-0.22,-0.95,909
5,5,VIX9D,84,YZ,10,13.78,5.49,9.97,1.29,2.51***,-0.23,-0.93,916
5,5,VIX9D,84,YZ,21,12.01,5.31,10.3,1.29,2.26***,-0.24,-0.94,915
5,5,VIX9D,84,YZ,63,10.81,5.09,11.65,1.29,2.12***,-0.24,-0.9,896
5,5,VIX9D,126,GK,3,15.54,5.88,9.4,0.87,2.64***,-0.28,-1.15,944
5,5,VIX9D,126,GK,5,15.93,5.85,8.56,0.84,2.72***,-0.3,-1.13,950
5,5,VIX9D,126,GK,10,16.15,5.79,8.3,0.81,2.79***,-0.29,-1.1,951
5,5,VIX9D,126,GK,21,15.65,5.46,8.18,0.77,2.87***,-0.27,-1.05,947
5,5,VIX9D,126,GK,63,14.69,5.41,9.55,0.88,2.71***,-0.26,-1.02,940
5,5,VIX9D,126,HV,3,15.17,5.52,10.77,0.95,2.75***,-0.27,-1.05,927
5,5,VIX9D,126,HV,5,14.43,5.26,8.38,0.85,2.74***,-0.22,-0.99,921
5,5,VIX9D,126,HV,10,12.71,5.19,8.63,0.92,2.45***,-0.19,-0.95,908
5,5,VIX9D,126,HV,21,11.71,4.73,7.77,0.87,2.48***,-0.18,-0.87,895
5,5,VIX9D,126,HV,63,10.49,4.09,9.41,1.18,2.57***,-0.18,-0.75,868
5,5,VIX9D,126,YZ,3,11.81,4.71,10.22,1.29,2.51***,-0.18,-0.86,885
5,5,VIX9D,126,YZ,5,12.36,4.95,9.29,1.27,2.5***,-0.22,-0.92,909
5,5,VIX9D,126,YZ,10,13.2,5.03,8.97,1.0,2.62***,-0.19,-0.91,917
5,5,VIX9D,126,YZ,21,11.9,4.81,8.72,0.95,2.47***,-0.23,-0.9,915
5,5,VIX9D,126,YZ,63,11.08,4.69,10.39,1.21,2.36***,-0.26,-0.87,896
5,5,VIX9D,252,GK,3,14.65,4.34,6.19,0.65,3.38***,-0.26,-0.84,950
5,5,VIX9D,252,GK,5,14.78,4.36,5.71,0.63,3.39***,-0.27,-0.84,952
5,5,VIX9D,252,GK,10,15.13,4.36,5.39,0.63,3.47***,-0.25,-0.83,956
5,5,VIX9D,252,GK,21,14.48,4.26,5.68,0.63,3.4***,-0.25,-0.81,951
5,5,VIX9D,252,GK,63,14.1,4.22,6.49,0.65,3.35***,-0.24,-0.79,945
5,5,VIX9D,252,HV,3,14.14,4.24,6.89,0.76,3.33***,-0.23,-0.8,933
5,5,VIX9D,252,HV,5,13.21,4.06,5.26,0.64,3.25***,-0.23,-0.76,927
5,5,VIX9D,252,HV,10,12.14,4.02,5.75,0.82,3.02***,-0.2,-0.75,907
5,5,VIX9D,252,HV,21,11.61,3.91,5.26,0.8,2.97***,-0.19,-0.71,898
5,5,VIX9D,252,HV,63,11.06,3.47,5.6,0.83,3.19***,-0.18,-0.61,873
5,5,VIX9D,252,YZ,3,11.25,3.62,6.73,0.94,3.11***,-0.18,-0.67,892
5,5,VIX9D,252,YZ,5,12.05,3.91,5.73,0.85,3.09***,-0.2,-0.72,910
5,5,VIX9D,252,YZ,10,12.57,4.0,5.75,0.83,3.14***,-0.19,-0.73,917
5,5,VIX9D,252,YZ,21,12.07,3.95,5.89,0.81,3.06***,-0.19,-0.72,920
5,5,VIX9D,252,YZ,63,11.53,3.87,6.86,0.85,2.98***,-0.2,-0.7,901
5,10,VIX30D,21,GK,3,10.7,2.97,1.54,0.08,3.6***,-0.02,-0.17,894
5,10,VIX30D,21,GK,5,10.2,2.7,1.62,0.08,3.77***,-0.02,-0.17,894
5,10,VIX30D,21,GK,10,9.67,2.61,1.67,0.08,3.71***,-0.02,-0.17,894
5,10,VIX30D,21,GK,21,9.22,2.56,1.67,0.1,3.61***,-0.02,-0.17,892
5,10,VIX30D,21,GK,63,9.79,2.82,1.66,0.08,3.47***,-0.02,-0.16,887
5,10,VIX30D,21,HV,3,9.26,2.63,1.5,0.18,3.53***,-0.02,-0.17,885
5,10,VIX30D,21,HV,5,8.45,2.12,0.83,0.1,3.99***,-0.02,-0.14,884
5,10,VIX30D,21,HV,10,6.48,1.48,1.21,0.09,4.39***,-0.02,-0.15,885
5,10,VIX30D,21,HV,21,5.86,1.56,1.67,0.21,3.76***,-0.02,-0.16,881
5,10,VIX30D,21,HV,63,6.99,2.27,1.67,0.23,3.08***,-0.02,-0.15,869
5,10,VIX30D,21,YZ,3,8.15,2.01,0.8,0.1,4.06***,-0.02,-0.12,873
5,10,VIX30D,21,YZ,5,8.18,2.11,0.8,0.1,3.88***,-0.02,-0.13,886
5,10,VIX30D,21,YZ,10,7.19,1.79,1.26,0.09,4.03***,-0.02,-0.16,888
5,10,VIX30D,21,YZ,21,6.83,1.93,1.67,0.18,3.54***,-0.02,-0.16,885
5,10,VIX30D,21,YZ,63,8.21,2.54,1.67,0.08,3.23***,-0.02,-0.16,879
5,10,VIX30D,42,GK,3,8.42,1.76,0.87,0.1,4.79***,-0.03,-0.14,933
5,10,VIX30D,42,GK,5,8.29,1.67,0.87,0.1,4.96***,-0.03,-0.14,933
5,10,VIX30D,42,GK,10,8.06,1.64,0.87,0.1,4.92***,-0.03,-0.15,933
5,10,VIX30D,42,GK,21,7.89,1.59,0.87,0.12,4.98***,-0.03,-0.14,931
5,10,VIX30D,42,GK,63,7.97,1.58,0.78,0.1,5.04***,-0.02,-0.13,926
5,10,VIX30D,42,HV,3,7.64,1.61,0.87,0.13,4.75***,-0.02,-0.14,924
5,10,VIX30D,42,HV,5,7.33,1.43,0.81,0.1,5.13***,-0.02,-0.13,923
5,10,VIX30D,42,HV,10,6.06,1.14,0.87,0.11,5.31***,-0.02,-0.13,924
5,10,VIX30D,42,HV,21,5.68,1.08,0.8,0.15,5.28***,-0.02,-0.13,920
5,10,VIX30D,42,HV,63,5.79,1.29,0.78,0.1,4.47***,-0.02,-0.12,909
5,10,VIX30D,42,YZ,3,6.79,1.26,0.8,0.17,5.38***,-0.02,-0.11,913
5,10,VIX30D,42,YZ,5,6.85,1.33,0.73,0.1,5.16***,-0.03,-0.12,923
5,10,VIX30D,42,YZ,10,6.54,1.22,0.73,0.11,5.34***,-0.02,-0.13,926
5,10,VIX30D,42,YZ,21,6.2,1.22,0.79,0.12,5.08***,-0.02,-0.13,923
5,10,VIX30D,42,YZ,63,6.54,1.41,0.78,0.1,4.65***,-0.02,-0.13,918
5,10,VIX30D,63,GK,3,8.0,1.44,1.01,0.1,5.56***,-0.03,-0.14,952
5,10,VIX30D,63,GK,5,7.93,1.42,1.01,0.1,5.6***,-0.03,-0.14,951
5,10,VIX30D,63,GK,10,7.76,1.4,1.01,0.1,5.53***,-0.03,-0.14,951
5,10,VIX30D,63,GK,21,7.63,1.39,1.01,0.1,5.5***,-0.03,-0.14,949
5,10,VIX30D,63,GK,63,7.59,1.34,0.58,0.1,5.66***,-0.02,-0.13,945
5,10,VIX30D,63,HV,3,7.41,1.34,0.81,0.17,5.55***,-0.02,-0.14,942
5,10,VIX30D,63,HV,5,7.11,1.25,0.97,0.11,5.69***,-0.02,-0.12,941
5,10,VIX30D,63,HV,10,6.33,1.12,1.01,0.11,5.65***,-0.02,-0.13,942
5,10,VIX30D,63,HV,21,6.08,1.06,0.63,0.12,5.76***,-0.02,-0.12,940
5,10,VIX30D,63,HV,63,5.87,1.11,0.58,0.1,5.28***,-0.02,-0.11,928
5,10,VIX30D,63,YZ,3,6.66,1.11,0.62,0.18,5.99***,-0.02,-0.11,931
5,10,VIX30D,63,YZ,5,6.72,1.22,0.87,0.11,5.53***,-0.03,-0.12,940
5,10,VIX30D,63,YZ,10,6.6,1.13,0.58,0.11,5.85***,-0.02,-0.12,945
5,10,VIX30D,63,YZ,21,6.42,1.16,0.58,0.1,5.53***,-0.02,-0.13,942
5,10,VIX30D,63,YZ,63,6.37,1.2,0.58,0.1,5.3***,-0.02,-0.13,937
5,10,VIX30D,84,GK,3,7.54,1.27,0.88,0.12,5.92***,-0.03,-0.13,958
5,10,VIX30D,84,GK,5,7.5,1.25,0.88,0.1,6.02***,-0.03,-0.13,958
5,10,VIX30D,84,GK,10,7.37,1.23,0.88,0.1,6.0***,-0.03,-0.13,958
5,10,VIX30D,84,GK,21,7.17,1.21,0.88,0.1,5.93***,-0.03,-0.13,956
5,10,VIX30D,84,GK,63,7.27,1.19,0.67,0.1,6.09***,-0.02,-0.12,952
5,10,VIX30D,84,HV,3,6.93,1.2,0.83,0.18,5.78***,-0.02,-0.13,948
5,10,VIX30D,84,HV,5,6.8,1.14,0.84,0.1,5.94***,-0.02,-0.12,947
5,10,VIX30D,84,HV,10,6.13,1.04,0.85,0.11,5.9***,-0.02,-0.12,949
5,10,VIX30D,84,HV,21,5.99,1.05,0.71,0.15,5.72***,-0.02,-0.12,945
5,10,VIX30D,84,HV,63,5.82,0.99,0.67,0.1,5.88***,-0.02,-0.1,934
5,10,VIX30D,84,YZ,3,6.25,1.02,0.79,0.21,6.16***,-0.02,-0.11,937
5,10,VIX30D,84,YZ,5,6.54,1.06,0.72,0.1,6.19***,-0.02,-0.11,945
5,10,VIX30D,84,YZ,10,6.48,1.09,0.72,0.11,5.95***,-0.02,-0.12,950
5,10,VIX30D,84,YZ,21,6.31,1.08,0.68,0.12,5.86***,-0.02,-0.12,948
5,10,VIX30D,84,YZ,63,6.26,1.07,0.67,0.1,5.85***,-0.02,-0.12,942
5,10,VIX30D,126,GK,3,7.08,1.06,0.58,0.09,6.67***,-0.03,-0.12,964
5,10,VIX30D,126,GK,5,7.14,1.08,0.58,0.1,6.6***,-0.03,-0.12,962
5,10,VIX30D,126,GK,10,7.1,1.09,0.58,0.09,6.53***,-0.03,-0.12,964
5,10,VIX30D,126,GK,21,6.88,1.08,0.58,0.15,6.4***,-0.03,-0.12,961
5,10,VIX30D,126,GK,63,7.06,1.07,0.51,0.1,6.6***,-0.03,-0.11,957
5,10,VIX30D,126,HV,3,6.68,1.01,0.69,0.18,6.62***,-0.03,-0.11,951
5,10,VIX30D,126,HV,5,6.62,1.02,0.55,0.1,6.52***,-0.02,-0.11,948
5,10,VIX30D,126,HV,10,6.18,0.99,0.58,0.15,6.27***,-0.03,-0.11,953
5,10,VIX30D,126,HV,21,6.01,0.99,0.57,0.18,6.06***,-0.02,-0.11,949
5,10,VIX30D,126,HV,63,5.92,0.99,0.62,0.19,6.0***,-0.02,-0.11,938
5,10,VIX30D,126,YZ,3,6.02,0.92,0.68,0.19,6.56***,-0.02,-0.1,940
5,10,VIX30D,126,YZ,5,6.38,0.97,0.52,0.08,6.58***,-0.03,-0.1,948
5,10,VIX30D,126,YZ,10,6.35,1.0,0.51,0.15,6.33***,-0.02,-0.11,955
5,10,VIX30D,126,YZ,21,6.25,1.01,0.54,0.15,6.19***,-0.02,-0.11,952
5,10,VIX30D,126,YZ,63,6.26,1.0,0.52,0.15,6.23***,-0.03,-0.11,947
5,10,VIX30D,252,GK,3,6.27,0.91,0.48,0.17,6.9***,-0.02,-0.1,962
5,10,VIX30D,252,GK,5,6.31,0.91,0.48,0.1,6.94***,-0.02,-0.1,961
5,10,VIX30D,252,GK,10,6.31,0.91,0.48,0.09,6.9***,-0.02,-0.1,962
5,10,VIX30D,252,GK,21,6.25,0.92,0.48,0.15,6.83***,-0.02,-0.1,961
5,10,VIX30D,252,GK,63,6.31,0.91,0.48,0.09,6.94***,-0.02,-0.09,957
5,10,VIX30D,252,HV,3,6.01,0.89,0.48,0.19,6.75***,-0.02,-0.09,952
5,10,VIX30D,252,HV,5,6.0,0.88,0.48,0.15,6.78***,-0.02,-0.09,948
5,10,VIX30D,252,HV,10,5.82,0.89,0.48,0.11,6.55***,-0.02,-0.09,949
5,10,VIX30D,252,HV,21,5.66,0.89,0.48,0.19,6.37***,-0.02,-0.09,948
5,10,VIX30D,252,HV,63,5.55,0.87,0.48,0.17,6.39***,-0.02,-0.09,937
5,10,VIX30D,252,YZ,3,5.54,0.85,0.48,0.2,6.53***,-0.02,-0.09,935
5,10,VIX30D,252,YZ,5,5.81,0.87,0.48,0.09,6.65***,-0.02,-0.09,948
5,10,VIX30D,252,YZ,10,5.86,0.89,0.48,0.15,6.58***,-0.02,-0.09,955
5,10,VIX30D,252,YZ,21,5.79,0.89,0.48,0.16,6.49***,-0.02,-0.09,953
5,10,VIX30D,252,YZ,63,5.84,0.89,0.48,0.15,6.53***,-0.02,-0.09,947
5,10,VIX9D,21,GK,3,10.9,2.97,1.25,0.1,3.67***,-0.02,-0.16,917
5,10,VIX9D,21,GK,5,10.5,2.72,1.31,0.08,3.86***,-0.02,-0.16,917
5,10,VIX9D,21,GK,10,9.91,2.62,1.39,0.08,3.78***,-0.02,-0.16,917
5,10,VIX9D,21,GK,21,9.52,2.56,1.39,0.1,3.72***,-0.02,-0.16,915
5,10,VIX9D,21,GK,63,10.33,2.9,1.39,0.08,3.56***,-0.02,-0.15,911
5,10,VIX9D,21,HV,3,9.84,2.64,0.93,0.09,3.73***,-0.02,-0.14,908
5,10,VIX9D,21,HV,5,8.97,2.28,1.13,0.08,3.94***,-0.02,-0.13,907
5,10,VIX9D,21,HV,10,6.65,1.53,1.26,0.08,4.35***,-0.02,-0.14,908
5,10,VIX9D,21,HV,21,6.14,1.57,1.38,0.08,3.91***,-0.02,-0.14,904
5,10,VIX9D,21,HV,63,7.43,2.36,1.4,0.1,3.15***,-0.02,-0.15,893
5,10,VIX9D,21,YZ,3,8.48,2.07,0.61,0.09,4.09***,-0.02,-0.11,899
5,10,VIX9D,21,YZ,5,8.45,2.16,0.62,0.08,3.92***,-0.02,-0.12,909
5,10,VIX9D,21,YZ,10,7.47,1.78,1.15,0.08,4.19***,-0.02,-0.14,911
5,10,VIX9D,21,YZ,21,7.1,1.91,1.4,0.09,3.72***,-0.02,-0.14,907
5,10,VIX9D,21,YZ,63,8.6,2.58,1.39,0.08,3.33***,-0.02,-0.15,902
5,10,VIX9D,42,GK,3,8.6,1.81,0.74,0.12,4.75***,-0.03,-0.13,940
5,10,VIX9D,42,GK,5,8.43,1.73,0.74,0.12,4.86***,-0.03,-0.13,940
5,10,VIX9D,42,GK,10,8.06,1.63,0.74,0.1,4.94***,-0.03,-0.13,940
5,10,VIX9D,42,GK,21,7.89,1.6,0.74,0.12,4.94***,-0.03,-0.13,938
5,10,VIX9D,42,GK,63,7.93,1.63,0.66,0.12,4.87***,-0.03,-0.12,934
5,10,VIX9D,42,HV,3,7.93,1.63,0.66,0.13,4.86***,-0.03,-0.12,931
5,10,VIX9D,42,HV,5,7.22,1.43,0.71,0.1,5.06***,-0.03,-0.12,930
5,10,VIX9D,42,HV,10,6.08,1.11,0.72,0.15,5.47***,-0.03,-0.12,931
5,10,VIX9D,42,HV,21,5.52,1.08,0.75,0.15,5.1***,-0.02,-0.12,927
5,10,VIX9D,42,HV,63,5.67,1.31,0.66,0.13,4.32***,-0.02,-0.12,916
5,10,VIX9D,42,YZ,3,6.86,1.36,0.85,0.19,5.04***,-0.03,-0.11,920
5,10,VIX9D,42,YZ,5,6.98,1.38,0.6,0.1,5.06***,-0.03,-0.11,930
5,10,VIX9D,42,YZ,10,6.5,1.19,0.74,0.13,5.47***,-0.03,-0.12,933
5,10,VIX9D,42,YZ,21,6.09,1.18,0.76,0.13,5.18***,-0.03,-0.12,930
5,10,VIX9D,42,YZ,63,6.69,1.48,0.69,0.12,4.53***,-0.02,-0.12,925
5,10,VIX9D,63,GK,3,7.7,1.44,0.92,0.22,5.34***,-0.03,-0.13,953
5,10,VIX9D,63,GK,5,7.67,1.4,0.93,0.22,5.46***,-0.03,-0.13,952
5,10,VIX9D,63,GK,10,7.53,1.38,0.93,0.22,5.45***,-0.03,-0.13,953
5,10,VIX9D,63,GK,21,7.23,1.34,0.93,0.22,5.41***,-0.03,-0.13,951
5,10,VIX9D,63,GK,63,7.35,1.34,0.78,0.22,5.5***,-0.03,-0.12,947
5,10,VIX9D,63,HV,3,7.17,1.28,0.84,0.23,5.6***,-0.03,-0.12,944
5,10,VIX9D,63,HV,5,6.81,1.24,0.82,0.23,5.49***,-0.03,-0.12,942
5,10,VIX9D,63,HV,10,5.93,1.08,0.92,0.23,5.48***,-0.03,-0.12,944
5,10,VIX9D,63,HV,21,5.67,1.0,0.74,0.23,5.64***,-0.02,-0.11,940
5,10,VIX9D,63,HV,63,5.4,1.07,0.78,0.22,5.06***,-0.02,-0.12,929
5,10,VIX9D,63,YZ,3,6.42,1.13,0.6,0.23,5.69***,-0.02,-0.11,932
5,10,VIX9D,63,YZ,5,6.56,1.16,0.7,0.23,5.68***,-0.03,-0.11,940
5,10,VIX9D,63,YZ,10,6.33,1.12,0.72,0.22,5.64***,-0.03,-0.12,946
5,10,VIX9D,63,YZ,21,5.93,1.11,0.86,0.23,5.34***,-0.03,-0.13,943
5,10,VIX9D,63,YZ,63,6.08,1.16,0.78,0.22,5.23***,-0.02,-0.12,938
5,10,VIX9D,84,GK,3,7.25,1.26,0.86,0.21,5.75***,-0.02,-0.13,956
5,10,VIX9D,84,GK,5,7.21,1.22,0.86,0.21,5.9***,-0.03,-0.12,956
5,10,VIX9D,84,GK,10,7.14,1.23,0.86,0.21,5.81***,-0.03,-0.13,956
