DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
3,10,VIX9D,21,GK,5,1.23,0.86,0.65,0.16,1.43,0.0,-0.08,138
3,10,VIX9D,21,GK,10,1.25,0.86,0.65,0.16,1.45,0.0,-0.08,138
3,10,VIX9D,21,GK,21,1.25,0.86,0.65,0.16,1.45,0.0,-0.08,138
3,10,VIX9D,21,GK,63,1.25,0.86,0.65,0.16,1.45,0.0,-0.08,138
3,10,VIX9D,21,HV,3,1.22,0.86,0.65,0.16,1.42,0.0,-0.08,138
3,10,VIX9D,21,HV,5,1.2,0.86,0.65,0.16,1.39,0.0,-0.08,138
3,10,VIX9D,21,HV,10,1.19,0.86,0.65,0.16,1.39,0.0,-0.08,138
3,10,VIX9D,21,HV,21,1.17,0.86,0.65,0.16,1.36,0.0,-0.08,138
3,10,VIX9D,21,HV,63,1.25,0.86,0.65,0.16,1.45,0.0,-0.08,138
3,10,VIX9D,21,YZ,3,1.95,0.26,0.15,0.06,7.42,0.0,-0.02,136
3,10,VIX9D,21,YZ,5,1.9,0.29,0.18,0.07,6.58,0.0,-0.03,136
3,10,VIX9D,21,YZ,10,1.14,0.86,0.65,0.17,1.33,0.0,-0.08,137
3,10,VIX9D,21,YZ,21,1.13,0.86,0.65,0.17,1.32,0.0,-0.08,138
3,10,VIX9D,21,YZ,63,1.24,0.86,0.65,0.16,1.44,0.0,-0.08,138
3,10,VIX9D,42,GK,3,1.76,0.44,0.31,0.09,3.97,0.0,-0.04,142
3,10,VIX9D,42,GK,5,1.77,0.44,0.31,0.09,3.99,0.0,-0.04,142
3,10,VIX9D,42,GK,10,1.77,0.44,0.31,0.09,3.99,0.0,-0.04,142
3,10,VIX9D,42,GK,21,1.77,0.44,0.31,0.09,3.99,0.0,-0.04,142
3,10,VIX9D,42,GK,63,1.77,0.44,0.31,0.09,3.99,0.0,-0.04,142
3,10,VIX9D,42,HV,3,1.72,0.44,0.31,0.09,3.88,0.0,-0.04,142
3,10,VIX9D,42,HV,5,1.68,0.44,0.31,0.09,3.82,0.0,-0.04,142
3,10,VIX9D,42,HV,10,1.76,0.44,0.31,0.09,3.95,0.0,-0.04,142
3,10,VIX9D,42,HV,21,1.75,0.44,0.31,0.09,3.94,0.0,-0.04,142
3,10,VIX9D,42,HV,63,1.77,0.44,0.31,0.09,3.98,0.0,-0.04,142
3,10,VIX9D,42,YZ,3,1.73,0.35,0.23,0.08,4.96,0.0,-0.03,140
3,10,VIX9D,42,YZ,5,1.97,0.27,0.15,0.08,7.31,0.0,-0.02,140
3,10,VIX9D,42,YZ,10,1.72,0.44,0.31,0.09,3.87,0.0,-0.04,141
3,10,VIX9D,42,YZ,21,1.7,0.44,0.31,0.09,3.84,0.0,-0.04,142
3,10,VIX9D,42,YZ,63,1.76,0.44,0.31,0.09,3.97,0.0,-0.04,142
3,10,VIX9D,63,GK,3,1.73,0.37,0.26,0.12,4.62,0.0,-0.04,146
3,10,VIX9D,63,GK,5,1.74,0.37,0.26,0.12,4.65,0.0,-0.04,146
3,10,VIX9D,63,GK,10,1.74,0.37,0.26,0.12,4.63,0.0,-0.04,146
3,10,VIX9D,63,GK,21,1.74,0.37,0.26,0.12,4.65,0.0,-0.04,146
3,10,VIX9D,63,GK,63,1.74,0.37,0.26,0.12,4.65,0.0,-0.04,146
3,10,VIX9D,63,HV,3,1.74,0.37,0.26,0.12,4.64,0.0,-0.04,146
3,10,VIX9D,63,HV,5,1.67,0.37,0.26,0.12,4.5,0.0,-0.04,146
3,10,VIX9D,63,HV,10,1.73,0.37,0.26,0.12,4.61,0.0,-0.04,146
3,10,VIX9D,63,HV,21,1.72,0.37,0.26,0.12,4.6,0.0,-0.04,146
3,10,VIX9D,63,HV,63,1.74,0.37,0.26,0.12,4.65,0.0,-0.04,146
3,10,VIX9D,63,YZ,3,1.95,0.18,0.08,0.09,10.63,0.0,-0.01,144
3,10,VIX9D,63,YZ,5,1.94,0.21,0.1,0.09,9.4,0.0,-0.02,144
3,10,VIX9D,63,YZ,10,1.7,0.38,0.26,0.13,4.53,0.0,-0.04,143
3,10,VIX9D,63,YZ,21,1.69,0.38,0.26,0.13,4.52,0.0,-0.04,146
3,10,VIX9D,63,YZ,63,1.74,0.37,0.26,0.12,4.65,0.0,-0.04,146
3,10,VIX9D,84,GK,3,1.31,0.66,0.49,0.18,2.0,0.0,-0.07,148
3,10,VIX9D,84,GK,5,1.31,0.66,0.49,0.18,2.0,0.0,-0.07,148
3,10,VIX9D,84,GK,10,1.32,0.66,0.49,0.18,2.0,0.0,-0.07,148
3,10,VIX9D,84,GK,21,1.32,0.66,0.49,0.18,2.0,0.0,-0.07,148
3,10,VIX9D,84,GK,63,1.32,0.66,0.49,0.18,2.0,0.0,-0.07,148
3,10,VIX9D,84,HV,3,1.3,0.66,0.49,0.18,1.97,0.0,-0.07,147
3,10,VIX9D,84,HV,5,1.24,0.66,0.49,0.18,1.89,0.0,-0.07,147
3,10,VIX9D,84,HV,10,1.3,0.66,0.49,0.18,1.98,0.0,-0.07,148
3,10,VIX9D,84,HV,21,1.29,0.66,0.49,0.18,1.96,0.0,-0.07,148
3,10,VIX9D,84,HV,63,1.32,0.66,0.49,0.18,2.0,0.0,-0.07,148
3,10,VIX9D,84,YZ,3,1.75,0.28,0.18,0.1,6.34,0.0,-0.03,146
3,10,VIX9D,84,YZ,5,1.87,0.22,0.13,0.08,8.37,0.0,-0.02,146
3,10,VIX9D,84,YZ,10,1.27,0.66,0.49,0.19,1.94,0.0,-0.07,144
3,10,VIX9D,84,YZ,21,1.27,0.66,0.49,0.19,1.93,0.0,-0.07,147
3,10,VIX9D,84,YZ,63,1.32,0.66,0.49,0.18,2.0,0.0,-0.07,148
3,10,VIX9D,126,GK,3,1.55,0.46,0.33,0.16,3.36,0.0,-0.05,147
3,10,VIX9D,126,GK,5,1.56,0.46,0.33,0.16,3.38,0.0,-0.05,147
3,10,VIX9D,126,GK,10,1.56,0.46,0.33,0.16,3.38,0.0,-0.05,148
3,10,VIX9D,126,GK,21,1.56,0.46,0.33,0.16,3.38,0.0,-0.05,148
3,10,VIX9D,126,GK,63,1.56,0.46,0.33,0.16,3.38,0.0,-0.05,148
3,10,VIX9D,126,HV,3,1.55,0.46,0.33,0.16,3.36,0.0,-0.05,147
3,10,VIX9D,126,HV,5,1.48,0.46,0.33,0.17,3.23,0.0,-0.05,148
3,10,VIX9D,126,HV,10,1.55,0.46,0.33,0.16,3.36,0.0,-0.05,148
3,10,VIX9D,126,HV,21,1.52,0.46,0.33,0.17,3.3,0.0,-0.05,148
3,10,VIX9D,126,HV,63,1.56,0.46,0.33,0.16,3.38,0.0,-0.05,148
3,10,VIX9D,126,YZ,3,1.83,0.25,0.16,0.11,7.42,0.0,-0.02,147
3,10,VIX9D,126,YZ,5,1.93,0.19,0.1,0.08,10.04,0.0,-0.02,147
3,10,VIX9D,126,YZ,10,1.89,0.22,0.13,0.09,8.62,0.0,-0.02,145
3,10,VIX9D,126,YZ,21,1.52,0.46,0.33,0.17,3.28,0.0,-0.05,147
3,10,VIX9D,126,YZ,63,1.56,0.46,0.33,0.16,3.38,0.0,-0.05,148
3,10,VIX9D,252,GK,3,1.4,0.59,0.44,0.25,2.38,0.0,-0.06,148
3,10,VIX9D,252,GK,5,1.4,0.59,0.44,0.25,2.38,0.0,-0.06,148
3,10,VIX9D,252,GK,10,1.4,0.59,0.44,0.25,2.38,0.0,-0.06,148
3,10,VIX9D,252,GK,21,1.4,0.59,0.44,0.25,2.38,0.0,-0.06,148
3,10,VIX9D,252,GK,63,1.4,0.59,0.44,0.25,2.38,0.0,-0.06,148
3,10,VIX9D,252,HV,3,1.38,0.59,0.44,0.25,2.34,0.0,-0.06,148
3,10,VIX9D,252,HV,5,1.34,0.59,0.44,0.25,2.27,0.0,-0.06,148
3,10,VIX9D,252,HV,10,1.39,0.59,0.44,0.25,2.36,0.0,-0.06,148
3,10,VIX9D,252,HV,21,1.39,0.59,0.44,0.25,2.34,0.0,-0.06,148
3,10,VIX9D,252,HV,63,1.4,0.59,0.44,0.25,2.38,0.0,-0.06,148
3,10,VIX9D,252,YZ,3,1.7,0.34,0.23,0.13,5.04,0.0,-0.03,148
3,10,VIX9D,252,YZ,5,1.73,0.34,0.23,0.13,5.15,0.0,-0.03,147
3,10,VIX9D,252,YZ,10,1.38,0.59,0.44,0.25,2.34,0.0,-0.06,146
3,10,VIX9D,252,YZ,21,1.36,0.59,0.44,0.25,2.31,0.0,-0.06,148
3,10,VIX9D,252,YZ,63,1.4,0.59,0.44,0.25,2.38,0.0,-0.06,148
5,0,VIX30D,21,GK,3,28.33,17.95,9.35,0.1,1.58,-1.85,-3.06,136
5,0,VIX30D,21,GK,5,19.73,17.75,9.92,0.26,1.11,-1.89,-3.05,139
5,0,VIX30D,21,GK,10,3.67,17.76,13.3,0.36,0.21,-1.68,-3.4,139
5,0,VIX30D,21,GK,21,9.77,16.76,9.74,0.36,0.58,-1.34,-3.06,133
5,0,VIX30D,21,GK,63,15.18,16.27,6.76,0.24,0.93,-1.48,-3.05,125
5,0,VIX30D,21,HV,3,29.45,18.27,10.54,0.15,1.61,-1.96,-3.15,134
5,0,VIX30D,21,HV,5,19.44,18.33,14.03,0.26,1.06,-1.57,-3.31,122
5,0,VIX30D,21,HV,10,14.31,13.45,7.94,0.26,1.06,-1.18,-2.28,116
5,0,VIX30D,21,HV,21,21.92,11.76,5.85,0.19,1.86,-0.76,-1.73,103
5,0,VIX30D,21,HV,63,17.41,12.73,5.64,0.33,1.37,-0.44,-1.86,85
5,0,VIX30D,21,YZ,3,22.47,13.58,7.89,0.15,1.65,-0.8,-2.16,85
5,0,VIX30D,21,YZ,5,14.97,14.14,9.9,0.15,1.06,-1.01,-2.31,89
5,0,VIX30D,21,YZ,10,12.67,12.06,6.17,0.26,1.05,-0.89,-1.98,90
5,0,VIX30D,21,YZ,21,15.71,11.61,6.5,0.33,1.35,-0.75,-1.69,97
5,0,VIX30D,21,YZ,63,13.03,12.72,5.66,0.33,1.02,-0.54,-2.04,82
5,0,VIX30D,42,GK,3,22.88,17.8,9.49,0.1,1.29,-1.25,-3.07,141
5,0,VIX30D,42,GK,5,16.64,17.73,9.41,0.16,0.94,-1.25,-3.09,144
5,0,VIX30D,42,GK,10,5.45,17.45,11.5,0.36,0.31,-1.17,-3.29,145
5,0,VIX30D,42,GK,21,13.26,16.81,9.39,0.17,0.79,-0.95,-2.96,136
5,0,VIX30D,42,GK,63,14.16,15.65,7.3,0.17,0.9,-1.03,-2.8,129
5,0,VIX30D,42,HV,3,20.64,19.71,13.6,0.1,1.05,-1.33,-3.63,134
5,0,VIX30D,42,HV,5,21.34,18.19,12.36,0.26,1.17,-1.17,-3.16,121
5,0,VIX30D,42,HV,10,13.74,14.6,8.02,0.21,0.94,-0.9,-2.42,117
5,0,VIX30D,42,HV,21,19.3,13.22,8.59,0.15,1.46,-0.54,-1.89,108
5,0,VIX30D,42,HV,63,14.91,12.95,6.82,0.24,1.15,-0.3,-1.8,90
5,0,VIX30D,42,YZ,3,14.25,14.92,8.26,0.15,0.95,-0.56,-2.43,87
5,0,VIX30D,42,YZ,5,6.8,15.32,10.93,0.15,0.44,-0.66,-2.59,92
5,0,VIX30D,42,YZ,10,7.18,13.35,8.11,0.18,0.54,-0.75,-2.22,92
5,0,VIX30D,42,YZ,21,12.65,12.91,7.57,0.16,0.98,-0.52,-1.84,100
5,0,VIX30D,42,YZ,63,9.34,13.01,6.89,0.25,0.72,-0.35,-2.0,86
5,0,VIX30D,63,GK,3,23.14,18.43,9.45,0.16,1.26,-1.2,-3.1,137
5,0,VIX30D,63,GK,5,17.8,18.34,9.4,0.12,0.97,-1.2,-3.11,138
5,0,VIX30D,63,GK,10,9.29,17.89,11.84,0.36,0.52,-1.05,-3.2,143
5,0,VIX30D,63,GK,21,13.73,17.41,10.33,0.25,0.79,-0.87,-2.95,137
5,0,VIX30D,63,GK,63,14.6,16.08,8.85,0.25,0.91,-0.89,-2.66,130
5,0,VIX30D,63,HV,3,18.96,21.01,16.2,0.1,0.9,-1.31,-3.83,135
5,0,VIX30D,63,HV,5,24.85,18.62,11.69,0.33,1.33,-1.01,-3.11,122
5,0,VIX30D,63,HV,10,16.51,15.39,9.35,0.31,1.07,-0.78,-2.43,116
5,0,VIX30D,63,HV,21,18.84,14.34,9.65,0.21,1.31,-0.63,-2.0,105
5,0,VIX30D,63,HV,63,15.06,13.85,8.26,0.27,1.09,-0.38,-1.78,89
5,0,VIX30D,63,YZ,3,14.54,15.89,8.94,0.17,0.91,-0.67,-2.51,83
5,0,VIX30D,63,YZ,5,6.69,16.38,12.08,0.15,0.41,-0.61,-2.7,89
5,0,VIX30D,63,YZ,10,8.99,14.23,9.58,0.1,0.63,-0.65,-2.2,92
5,0,VIX30D,63,YZ,21,12.45,14.02,8.88,0.17,0.89,-0.54,-1.88,98
5,0,VIX30D,63,YZ,63,11.79,13.72,8.28,0.25,0.86,-0.28,-1.89,88
5,0,VIX30D,84,GK,3,21.07,18.83,9.89,0.27,1.12,-1.43,-3.26,142
5,0,VIX30D,84,GK,5,15.26,18.72,9.94,0.36,0.82,-1.48,-3.22,141
5,0,VIX30D,84,GK,10,7.34,18.44,14.68,0.36,0.4,-1.55,-3.34,144
5,0,VIX30D,84,GK,21,10.22,18.33,13.56,0.36,0.56,-1.14,-3.32,136
5,0,VIX30D,84,GK,63,11.35,16.86,11.49,0.36,0.67,-1.0,-2.94,132
5,0,VIX30D,84,HV,3,17.09,21.65,17.57,0.1,0.79,-1.46,-3.97,137
5,0,VIX30D,84,HV,5,24.25,18.89,11.71,0.37,1.28,-1.25,-3.22,127
5,0,VIX30D,84,HV,10,18.13,15.57,9.89,0.31,1.16,-0.68,-2.43,118
5,0,VIX30D,84,HV,21,17.36,15.01,11.4,0.36,1.16,-0.6,-2.2,108
5,0,VIX30D,84,HV,63,10.48,14.86,10.04,0.36,0.71,-0.34,-2.15,91
5,0,VIX30D,84,YZ,3,13.87,16.2,9.31,0.1,0.86,-0.56,-2.58,85
5,0,VIX30D,84,YZ,5,6.4,16.7,12.26,0.15,0.38,-0.7,-2.76,94
5,0,VIX30D,84,YZ,10,10.09,14.48,10.19,0.2,0.7,-0.61,-2.16,92
5,0,VIX30D,84,YZ,21,10.63,14.49,10.58,0.36,0.73,-0.62,-2.02,100
5,0,VIX30D,84,YZ,63,7.9,14.52,9.15,0.36,0.54,-0.4,-2.13,88
5,0,VIX30D,126,GK,3,26.53,17.17,8.58,0.22,1.54,-1.66,-2.98,146
5,0,VIX30D,126,GK,5,21.55,17.01,8.64,0.31,1.27,-1.6,-2.95,149
5,0,VIX30D,126,GK,10,11.75,16.76,13.07,0.36,0.7,-1.7,-2.95,151
5,0,VIX30D,126,GK,21,15.84,16.41,11.79,0.36,0.96,-1.31,-2.95,141
5,0,VIX30D,126,GK,63,16.52,15.6,9.76,0.36,1.06,-1.3,-2.72,136
5,0,VIX30D,126,HV,3,22.86,19.73,16.07,0.1,1.16,-1.39,-3.62,140
5,0,VIX30D,126,HV,5,30.79,17.01,8.76,0.33,1.81,-1.22,-2.91,129
5,0,VIX30D,126,HV,10,23.38,14.78,8.74,0.32,1.58,-0.95,-2.37,122
5,0,VIX30D,126,HV,21,24.92,13.9,10.55,0.36,1.79,-0.7,-1.98,113
5,0,VIX30D,126,HV,63,19.48,13.3,8.44,0.36,1.46,-0.44,-1.84,93
5,0,VIX30D,126,YZ,3,18.88,14.45,8.18,0.1,1.31,-0.43,-2.31,89
5,0,VIX30D,126,YZ,5,13.19,14.6,9.94,0.15,0.9,-0.73,-2.44,99
5,0,VIX30D,126,YZ,10,15.42,13.37,9.0,0.28,1.15,-0.68,-2.07,98
5,0,VIX30D,126,YZ,21,18.88,13.31,9.31,0.36,1.42,-0.67,-1.79,106
5,0,VIX30D,126,YZ,63,15.39,13.26,7.89,0.28,1.16,-0.42,-1.96,93
5,0,VIX30D,252,GK,3,37.66,17.18,7.0,0.36,2.19,-1.81,-2.93,146
5,0,VIX30D,252,GK,5,31.6,16.9,7.71,0.36,1.87,-1.69,-2.81,151
5,0,VIX30D,252,GK,10,21.79,16.61,12.23,0.36,1.31,-1.85,-2.91,149
5,0,VIX30D,252,GK,21,24.2,16.7,11.93,0.36,1.45,-1.49,-3.04,141
5,0,VIX30D,252,GK,63,24.87,16.11,10.05,0.36,1.54,-1.49,-2.82,134
5,0,VIX30D,252,HV,3,44.29,17.81,10.42,0.11,2.49,-1.49,-3.04,141
5,0,VIX30D,252,HV,5,45.15,16.44,7.07,0.37,2.75,-1.36,-2.61,131
5,0,VIX30D,252,HV,10,37.66,14.42,5.8,0.31,2.61,-1.07,-2.14,119
5,0,VIX30D,252,HV,21,38.12,13.33,9.31,0.36,2.86,-0.82,-1.85,111
5,0,VIX30D,252,HV,63,28.49,12.92,8.45,0.36,2.2,-0.62,-1.84,94
5,0,VIX30D,252,YZ,3,31.63,13.68,5.42,0.15,2.31,-0.6,-2.08,93
5,0,VIX30D,252,YZ,5,28.12,13.75,6.53,0.15,2.05,-0.82,-2.12,99
5,0,VIX30D,252,YZ,10,28.32,12.45,5.94,0.28,2.27,-0.7,-1.84,98
5,0,VIX30D,252,YZ,21,30.95,12.59,8.06,0.36,2.46,-0.67,-1.68,105
5,0,VIX30D,252,YZ,63,24.47,13.0,7.43,0.36,1.88,-0.55,-1.96,93
5,0,VIX9D,21,GK,3,40.76,17.36,9.2,0.16,2.35,-1.44,-2.91,133
5,0,VIX9D,21,GK,5,31.67,17.12,9.17,0.17,1.85,-1.49,-2.86,138
5,0,VIX9D,21,GK,10,16.0,16.32,9.17,0.19,0.98,-1.35,-2.97,140
5,0,VIX9D,21,GK,21,17.52,15.85,9.23,0.19,1.11,-1.1,-2.81,131
5,0,VIX9D,21,GK,63,19.66,14.97,6.54,0.17,1.31,-0.94,-2.65,124
5,0,VIX9D,21,HV,3,38.84,18.36,9.9,0.1,2.12,-1.7,-3.29,132
5,0,VIX9D,21,HV,5,33.54,17.05,10.17,0.1,1.97,-1.23,-2.97,122
5,0,VIX9D,21,HV,10,23.47,12.73,5.23,0.09,1.84,-0.8,-2.0,112
5,0,VIX9D,21,HV,21,25.24,11.4,6.01,0.17,2.21,-0.52,-1.67,102
5,0,VIX9D,21,HV,63,15.71,11.64,4.67,0.27,1.35,-0.46,-1.68,83
5,0,VIX9D,21,YZ,3,21.12,12.97,7.48,0.17,1.63,-0.42,-2.09,84
5,0,VIX9D,21,YZ,5,15.29,13.75,9.82,0.15,1.11,-0.65,-2.29,90
5,0,VIX9D,21,YZ,10,15.88,11.45,5.51,0.09,1.39,-0.55,-1.8,90
5,0,VIX9D,21,YZ,21,15.19,10.89,5.2,0.17,1.39,-0.39,-1.59,93
5,0,VIX9D,21,YZ,63,10.68,11.62,4.99,0.33,0.92,-0.51,-1.79,81
5,0,VIX9D,42,GK,3,27.96,17.61,10.05,0.19,1.59,-1.31,-3.08,136
5,0,VIX9D,42,GK,5,20.84,17.45,9.5,0.19,1.19,-1.2,-3.05,142
5,0,VIX9D,42,GK,10,10.45,16.97,11.09,0.2,0.62,-1.19,-3.13,140
5,0,VIX9D,42,GK,21,14.17,16.38,10.71,0.21,0.87,-0.77,-2.88,134
5,0,VIX9D,42,GK,63,13.81,14.92,8.64,0.2,0.93,-0.74,-2.54,127
5,0,VIX9D,42,HV,3,24.09,20.23,15.8,0.1,1.19,-1.35,-3.77,134
5,0,VIX9D,42,HV,5,25.47,17.59,10.81,0.15,1.45,-1.04,-3.09,120
5,0,VIX9D,42,HV,10,16.84,14.39,8.66,0.11,1.17,-0.74,-2.33,113
5,0,VIX9D,42,HV,21,18.01,12.93,10.14,0.17,1.39,-0.44,-1.93,105
5,0,VIX9D,42,HV,63,8.9,12.26,7.62,0.17,0.73,-0.3,-1.76,87
5,0,VIX9D,42,YZ,3,10.17,14.4,10.57,0.17,0.71,-0.43,-2.49,80
5,0,VIX9D,42,YZ,5,4.11,14.93,13.35,0.15,0.28,-0.59,-2.68,88
5,0,VIX9D,42,YZ,10,6.49,13.09,8.85,0.1,0.5,-0.5,-2.2,90
5,0,VIX9D,42,YZ,21,8.46,12.46,9.1,0.17,0.68,-0.42,-1.84,96
5,0,VIX9D,42,YZ,63,5.11,12.09,7.64,0.25,0.42,-0.36,-1.81,84
5,0,VIX9D,63,GK,3,21.83,17.99,10.8,0.19,1.21,-1.41,-3.19,140
5,0,VIX9D,63,GK,5,15.8,17.93,10.31,0.19,0.88,-1.24,-3.16,142
5,0,VIX9D,63,GK,10,6.74,17.4,11.91,0.21,0.39,-1.34,-3.13,143
5,0,VIX9D,63,GK,21,8.24,16.97,11.59,0.23,0.49,-0.9,-3.11,136
5,0,VIX9D,63,GK,63,7.5,15.3,9.88,0.25,0.49,-0.8,-2.62,130
5,0,VIX9D,63,HV,3,18.18,21.01,17.62,0.1,0.87,-1.14,-3.92,137
5,0,VIX9D,63,HV,5,22.23,17.9,11.23,0.19,1.24,-1.0,-3.11,124
5,0,VIX9D,63,HV,10,14.05,14.92,9.75,0.19,0.94,-0.61,-2.39,116
5,0,VIX9D,63,HV,21,12.63,13.76,11.32,0.19,0.92,-0.46,-2.15,106
5,0,VIX9D,63,HV,63,4.82,12.91,8.74,0.32,0.37,-0.31,-1.85,91
5,0,VIX9D,63,YZ,3,6.93,14.99,11.62,0.19,0.46,-0.4,-2.58,84
5,0,VIX9D,63,YZ,5,0.66,15.56,14.48,0.2,0.04,-0.56,-2.79,89
5,0,VIX9D,63,YZ,10,4.29,13.75,10.2,0.18,0.31,-0.47,-2.22,91
5,0,VIX9D,63,YZ,21,2.43,13.22,11.13,0.36,0.18,-0.45,-2.04,101
5,0,VIX9D,63,YZ,63,2.03,12.76,8.74,0.32,0.16,-0.36,-1.83,89
5,0,VIX9D,84,GK,3,18.92,18.43,10.99,0.19,1.03,-1.66,-3.37,137
5,0,VIX9D,84,GK,5,13.92,18.33,10.67,0.2,0.76,-1.59,-3.28,138
5,0,VIX9D,84,GK,10,3.83,18.08,13.87,0.36,0.21,-1.6,-3.37,142
5,0,VIX9D,84,GK,21,4.82,17.9,13.58,0.36,0.27,-1.26,-3.42,136
5,0,VIX9D,84,GK,63,5.62,16.23,12.02,0.36,0.35,-0.73,-2.97,131
5,0,VIX9D,84,HV,3,15.55,21.56,18.51,0.1,0.72,-1.43,-4.06,136
5,0,VIX9D,84,HV,5,21.32,18.3,10.71,0.21,1.16,-1.32,-3.21,124
5,0,VIX9D,84,HV,10,15.59,15.24,10.31,0.19,1.02,-0.75,-2.39,115
5,0,VIX9D,84,HV,21,11.28,14.35,11.8,0.36,0.79,-0.8,-2.3,107
5,0,VIX9D,84,HV,63,3.34,14.11,11.45,0.36,0.24,-0.26,-2.15,89
5,0,VIX9D,84,YZ,3,6.25,15.42,11.73,0.19,0.41,-0.5,-2.67,84
5,0,VIX9D,84,YZ,5,1.34,15.8,13.97,0.2,0.08,-0.77,-2.81,92
5,0,VIX9D,84,YZ,10,6.38,14.3,10.68,0.18,0.45,-0.45,-2.23,94
5,0,VIX9D,84,YZ,21,2.59,13.93,12.29,0.36,0.19,-0.53,-2.2,101
5,0,VIX9D,84,YZ,63,1.43,13.78,10.71,0.36,0.1,-0.41,-2.07,87
5,0,VIX9D,126,GK,3,23.43,16.83,9.51,0.19,1.39,-1.71,-3.05,146
5,0,VIX9D,126,GK,5,19.07,16.59,9.04,0.19,1.15,-1.42,-2.97,148
5,0,VIX9D,126,GK,10,9.52,16.26,12.36,0.36,0.59,-1.69,-2.97,149
5,0,VIX9D,126,GK,21,11.41,15.87,11.6,0.36,0.72,-1.39,-2.96,143
5,0,VIX9D,126,GK,63,10.79,14.89,10.42,0.36,0.72,-1.45,-2.7,135
5,0,VIX9D,126,HV,3,21.29,19.66,16.88,0.1,1.08,-1.14,-3.68,139
5,0,VIX9D,126,HV,5,26.65,16.44,9.1,0.22,1.62,-1.25,-2.92,129
5,0,VIX9D,126,HV,10,20.27,14.23,9.2,0.21,1.42,-0.83,-2.3,120
5,0,VIX9D,126,HV,21,19.06,13.15,10.9,0.36,1.45,-0.82,-2.05,112
5,0,VIX9D,126,HV,63,10.65,12.61,10.1,0.36,0.84,-0.32,-1.94,95
5,0,VIX9D,126,YZ,3,11.62,13.73,9.84,0.15,0.85,-0.6,-2.41,91
5,0,VIX9D,126,YZ,5,7.22,14.1,12.05,0.15,0.51,-0.96,-2.53,98
5,0,VIX9D,126,YZ,10,12.01,12.98,9.46,0.19,0.92,-0.67,-2.1,100
5,0,VIX9D,126,YZ,21,10.61,12.51,11.03,0.36,0.85,-0.65,-1.92,106
5,0,VIX9D,126,YZ,63,8.34,12.51,9.41,0.36,0.67,-0.45,-1.94,92
5,0,VIX9D,252,GK,3,26.63,17.8,9.42,0.22,1.5,-1.93,-3.22,143
5,0,VIX9D,252,GK,5,20.8,17.57,9.4,0.36,1.18,-1.74,-3.15,145
5,0,VIX9D,252,GK,10,9.91,17.23,14.54,0.36,0.58,-1.88,-3.19,145
5,0,VIX9D,252,GK,21,11.5,17.06,14.18,0.36,0.67,-1.67,-3.32,140
5,0,VIX9D,252,GK,63,11.71,16.26,12.66,0.36,0.72,-1.91,-3.02,131
5,0,VIX9D,252,HV,3,27.61,19.88,16.21,0.1,1.39,-1.47,-3.7,138
5,0,VIX9D,252,HV,5,32.53,17.15,8.82,0.32,1.9,-1.37,-3.0,131
5,0,VIX9D,252,HV,10,25.37,15.03,9.03,0.31,1.69,-0.91,-2.41,118
5,0,VIX9D,252,HV,21,24.16,13.88,11.97,0.36,1.74,-0.81,-2.16,109
5,0,VIX9D,252,HV,63,14.55,13.38,11.36,0.36,1.09,-0.45,-2.11,91
5,0,VIX9D,252,YZ,3,16.69,14.3,9.43,0.15,1.17,-0.56,-2.44,88
5,0,VIX9D,252,YZ,5,12.6,14.61,11.44,0.15,0.86,-0.86,-2.57,99
5,0,VIX9D,252,YZ,10,16.0,13.59,9.21,0.2,1.18,-0.72,-2.13,100
5,0,VIX9D,252,YZ,21,15.4,13.26,11.56,0.36,1.16,-0.67,-2.02,102
5,0,VIX9D,252,YZ,63,11.73,13.25,10.36,0.36,0.88,-0.53,-2.1,89
5,2,VIX30D,21,GK,3,15.78,6.43,3.4,0.13,2.45,-0.39,-1.07,168
5,2,VIX30D,21,GK,5,13.06,6.59,3.29,0.22,1.98,-0.41,-1.15,169
5,2,VIX30D,21,GK,10,10.37,6.89,4.16,0.3,1.51,-0.38,-1.21,170
5,2,VIX30D,21,GK,21,11.9,6.34,3.61,0.22,1.88,-0.41,-1.08,168
5,2,VIX30D,21,GK,63,12.4,6.58,3.51,0.19,1.88,-0.43,-1.15,173
5,2,VIX30D,21,HV,3,11.76,6.81,3.23,0.22,1.73,-0.41,-1.23,163
5,2,VIX30D,21,HV,5,9.04,6.85,4.12,0.28,1.32,-0.39,-1.21,161
5,2,VIX30D,21,HV,10,9.03,5.25,3.32,0.27,1.72,-0.35,-0.91,158
5,2,VIX30D,21,HV,21,9.96,5.2,2.8,0.2,1.91,-0.29,-0.79,154
5,2,VIX30D,21,HV,63,8.32,5.78,3.49,0.26,1.44,-0.27,-0.9,155
5,2,VIX30D,21,YZ,3,12.84,4.17,1.67,0.04,3.08,-0.18,-0.57,124
5,2,VIX30D,21,YZ,5,10.06,4.59,1.87,0.1,2.19,-0.27,-0.72,142
5,2,VIX30D,21,YZ,10,7.52,5.03,2.88,0.25,1.49,-0.3,-0.86,152
5,2,VIX30D,21,YZ,21,8.7,5.79,3.33,0.25,1.5,-0.28,-0.9,153
5,2,VIX30D,21,YZ,63,8.02,5.84,3.45,0.22,1.37,-0.27,-0.9,146
